id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,date_registration,has_unregistered,average_score,assessment_and_feedback_sum_click,content_resource_sum_click,interaction_and_discussion_sum_click,navigation_pages_sum_click,tool_sum_click,final_result
2533609,DDD,2014J,M,Wales,HE Qualification,10-20,35-55,0,60,-64.0,1,27.9,1.0,47.0,92.0,100.0,37.0,Withdrawn
2542116,DDD,2014J,M,Scotland,HE Qualification,0-10%,35-55,0,60,-99.0,0,67.625,26.0,114.0,454.0,681.0,0.0,Pass
2542803,DDD,2014J,M,Wales,A Level or Equivalent,30-40%,35-55,1,60,-94.0,1,40.5,1.0,26.0,24.0,55.0,10.0,Withdrawn
2544678,DDD,2014J,M,London Region,Lower Than A Level,70-80%,0-35,1,60,-112.0,0,2.4,2.0,22.0,29.0,95.0,0.0,Fail
2546595,DDD,2014J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,-157.0,1,0.0,0.0,0.0,3.0,5.0,0.0,Withdrawn
2556345,DDD,2014J,F,North Western Region,Lower Than A Level,0-10%,35-55,2,60,-78.0,1,1.625,0.0,1.0,10.0,14.0,7.0,Withdrawn
2558893,DDD,2014J,M,South Region,Lower Than A Level,90-100%,0-35,0,120,-149.0,1,14.525,1.0,49.0,326.0,303.0,1.0,Withdrawn
2560520,DDD,2014J,M,North Western Region,HE Qualification,50-60%,0-35,0,60,-65.0,0,87.375,10.0,161.0,538.0,438.0,0.0,Distinction
2561811,DDD,2014J,M,South East Region,Lower Than A Level,60-70%,35-55,1,60,-95.0,0,55.7,2.0,36.0,42.0,103.0,0.0,Fail
2570274,DDD,2014J,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,-30.0,0,83.625,16.0,198.0,2194.0,714.0,35.0,Pass
2572145,DDD,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,1,60,-91.0,0,5.25,3.0,8.0,38.0,43.0,0.0,Fail
2574453,DDD,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,-81.0,1,0.0,0.0,2.0,29.0,39.0,0.0,Withdrawn
2588215,DDD,2014J,M,North Western Region,Lower Than A Level,10-20,0-35,2,60,-53.0,0,19.275,6.0,2.0,6.0,31.0,0.0,Fail
2588655,DDD,2014J,M,Scotland,Lower Than A Level,50-60%,0-35,2,60,-92.0,0,49.85,0.0,8.0,257.0,32.0,0.0,Fail
2590864,DDD,2014J,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,-39.0,0,57.525,20.0,99.0,56.0,462.0,0.0,Pass
2595457,DDD,2014J,M,Scotland,HE Qualification,50-60%,0-35,1,60,-30.0,0,13.525,0.0,12.0,60.0,81.0,0.0,Fail
2595526,DDD,2014J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,150,-120.0,1,0.0,0.0,1.0,0.0,4.0,0.0,Withdrawn
2595730,DDD,2014J,F,Ireland,Lower Than A Level,40-50%,0-35,1,120,-32.0,0,83.075,14.0,97.0,375.0,630.0,0.0,Pass
2599883,DDD,2014J,F,Scotland,A Level or Equivalent,30-40%,0-35,0,240,-102.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
2600000,DDD,2014J,M,South Region,Lower Than A Level,70-80%,0-35,0,150,-64.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
2605337,DDD,2014J,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,60,-30.0,0,84.125,30.0,143.0,1876.0,1293.0,2.0,Pass
2612069,DDD,2014J,M,North Western Region,A Level or Equivalent,10-20,35-55,0,60,-56.0,0,59.125,3.0,69.0,222.0,294.0,23.0,Fail
2612342,DDD,2014J,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,-122.0,0,27.25,13.0,75.0,761.0,533.0,0.0,Fail
2615169,DDD,2014J,M,Wales,A Level or Equivalent,40-50%,0-35,1,60,-94.0,0,66.55,1.0,46.0,373.0,236.0,0.0,Pass
2615956,DDD,2014J,F,Wales,A Level or Equivalent,50-60%,0-35,0,90,-51.0,0,43.025,6.0,26.0,201.0,181.0,7.0,Fail
2622441,DDD,2014J,M,London Region,Lower Than A Level,30-40%,35-55,0,120,-74.0,0,57.275,0.0,56.0,220.0,321.0,6.0,Pass
2635658,DDD,2014J,M,London Region,Lower Than A Level,0-10%,0-35,0,180,-20.0,1,0.0,1.0,25.0,37.0,73.0,1.0,Withdrawn
2636552,DDD,2014J,F,South East Region,Lower Than A Level,80-90%,0-35,1,60,-94.0,0,10.075,1.0,5.0,15.0,52.0,0.0,Fail
2639205,DDD,2014J,M,South West Region,A Level or Equivalent,30-40%,35-55,0,120,-144.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
2639339,DDD,2014J,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,-80.0,1,0.0,0.0,5.0,10.0,27.0,0.0,Withdrawn
2641935,DDD,2014J,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,-23.0,0,75.375,20.0,116.0,345.0,681.0,14.0,Pass
2643240,DDD,2014J,F,South Region,Lower Than A Level,Missing,35-55,1,60,-38.0,1,8.15,3.0,23.0,276.0,155.0,0.0,Withdrawn
2646737,DDD,2014J,F,South Region,Lower Than A Level,80-90%,0-35,2,150,-121.0,0,47.1,0.0,32.0,241.0,197.0,0.0,Fail
2648271,DDD,2014J,M,Scotland,A Level or Equivalent,80-90%,0-35,2,60,-92.0,1,4.5,4.0,32.0,204.0,162.0,0.0,Withdrawn
2650337,DDD,2014J,M,South West Region,A Level or Equivalent,0-10%,0-35,0,120,-99.0,0,64.65,5.0,49.0,474.0,246.0,47.0,Pass
2653689,DDD,2014J,F,Ireland,A Level or Equivalent,50-60%,0-35,0,90,-10.0,0,12.15,1.0,28.0,192.0,197.0,0.0,Fail
2654602,DDD,2014J,M,West Midlands Region,HE Qualification,80-90%,0-35,1,130,-121.0,1,15.025,0.0,21.0,323.0,143.0,0.0,Withdrawn
2662152,DDD,2014J,F,North Western Region,HE Qualification,20-30%,35-55,0,60,-153.0,0,71.025,25.0,242.0,1181.0,665.0,4.0,Pass
2668945,DDD,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,2,60,-50.0,0,42.275,2.0,39.0,434.0,265.0,1.0,Fail
2672908,DDD,2014J,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,-32.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
2675393,DDD,2014J,M,North Western Region,No Formal quals,30-40%,0-35,0,60,-30.0,0,1.0,1.0,11.0,14.0,57.0,0.0,Fail
2677210,DDD,2014J,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,120,-109.0,0,79.15,18.0,125.0,248.0,458.0,18.0,Pass
2678380,DDD,2014J,M,South East Region,HE Qualification,50-60%,35-55,0,120,-127.0,0,72.9,14.0,117.0,297.0,472.0,0.0,Pass
2680988,DDD,2014J,F,North Region,Post Graduate Qualification,Missing,35-55,0,60,-77.0,0,32.275,12.0,156.0,907.0,792.0,5.0,Fail
2681782,DDD,2014J,M,Scotland,A Level or Equivalent,30-40%,35-55,0,120,-30.0,1,1.75,1.0,3.0,42.0,40.0,0.0,Withdrawn
2684043,DDD,2014J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,-42.0,0,74.525,9.0,86.0,221.0,261.0,9.0,Pass
2685863,DDD,2014J,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,90,-136.0,0,57.375,18.0,129.0,601.0,590.0,53.0,Pass
2689863,DDD,2014J,F,South West Region,A Level or Equivalent,30-40%,0-35,1,120,-116.0,0,69.025,12.0,54.0,640.0,305.0,0.0,Pass
2698109,DDD,2014J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,-52.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
2716795,DDD,2014J,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,-57.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
26915,EEE,2013J,M,Wales,Lower Than A Level,0-10%,35-55,0,30,-61.0,0,0.0,4.0,0.0,40.0,17.0,0.0,Fail
32553,EEE,2013J,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,-80.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
35355,EEE,2013J,M,Wales,Lower Than A Level,0-10%,35-55,0,30,-30.0,0,83.2,150.0,33.0,1851.0,208.0,0.0,Pass
40508,EEE,2013J,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,90,-101.0,1,0.0,1.0,5.0,59.0,26.0,0.0,Withdrawn
42638,EEE,2013J,M,Scotland,HE Qualification,90-100%,35-55,0,60,-39.0,0,80.48,209.0,138.0,4508.0,1331.0,0.0,Pass
43564,EEE,2013J,M,Scotland,HE Qualification,80-90%,35-55,0,60,-18.0,0,92.6,176.0,136.0,1548.0,474.0,0.0,Pass
54062,EEE,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,30,-51.0,0,90.32,119.0,42.0,1132.0,184.0,0.0,Distinction
63112,EEE,2013J,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,-74.0,0,86.88,136.0,159.0,2173.0,550.0,0.0,Pass
66713,EEE,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,-155.0,0,75.24,200.0,36.0,1307.0,307.0,0.0,Pass
70214,EEE,2013J,M,Wales,Lower Than A Level,70-80%,0-35,0,120,-39.0,0,46.8,259.0,273.0,2068.0,540.0,0.0,Pass
76579,EEE,2013J,F,Yorkshire Region,HE Qualification,10-20,0-35,0,60,-57.0,1,11.04,92.0,50.0,371.0,258.0,0.0,Withdrawn
88568,EEE,2013J,M,North Western Region,HE Qualification,70-80%,35-55,0,30,-132.0,0,89.36,206.0,157.0,2535.0,684.0,0.0,Pass
96873,EEE,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,-195.0,0,14.72,94.0,23.0,191.0,94.0,0.0,Fail
100758,EEE,2013J,F,London Region,A Level or Equivalent,10-20,0-35,0,150,-92.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
101414,EEE,2013J,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,105,-163.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
105168,EEE,2013J,M,Scotland,HE Qualification,70-80%,0-35,0,90,-39.0,0,38.44,95.0,32.0,280.0,160.0,0.0,Fail
107339,EEE,2013J,F,Scotland,HE Qualification,10-20,0-35,0,60,-59.0,0,96.48,134.0,74.0,1512.0,501.0,0.0,Distinction
110461,EEE,2013J,M,Scotland,HE Qualification,10-20,0-35,0,80,-122.0,1,0.0,1.0,0.0,7.0,4.0,0.0,Withdrawn
111383,EEE,2013J,M,London Region,Lower Than A Level,50-60%,35-55,0,60,-183.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
113698,EEE,2013J,M,South West Region,Lower Than A Level,60-70%,0-35,0,30,-52.0,0,27.56,27.0,8.0,137.0,99.0,0.0,Fail
113824,EEE,2013J,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,-108.0,0,31.4,101.0,21.0,344.0,124.0,0.0,Fail
117197,EEE,2013J,F,South Region,A Level or Equivalent,40-50%,0-35,0,130,-66.0,0,90.88,198.0,26.0,569.0,216.0,0.0,Pass
125619,EEE,2013J,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,-123.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
126337,EEE,2013J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,-183.0,1,43.52,133.0,58.0,1259.0,335.0,0.0,Withdrawn
128929,EEE,2013J,F,North Region,A Level or Equivalent,10-20,0-35,0,145,-150.0,0,91.32,165.0,63.0,925.0,257.0,0.0,Distinction
132123,EEE,2013J,M,South East Region,HE Qualification,90-100%,0-35,0,60,-23.0,0,88.72,150.0,32.0,671.0,201.0,0.0,Pass
134982,EEE,2013J,M,Wales,Lower Than A Level,90-100%,0-35,0,60,-113.0,0,63.2,99.0,52.0,667.0,226.0,0.0,Pass
140060,EEE,2013J,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,50,-30.0,0,88.68,164.0,27.0,1555.0,364.0,0.0,Distinction
140518,EEE,2013J,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,-96.0,0,14.72,100.0,2.0,140.0,55.0,0.0,Fail
141301,EEE,2013J,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,150,-159.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
143711,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,-43.0,0,89.4,175.0,47.0,1566.0,339.0,0.0,Distinction
144448,EEE,2013J,M,North Western Region,Lower Than A Level,30-40%,35-55,0,110,-61.0,0,94.0,114.0,94.0,3394.0,763.0,0.0,Distinction
146125,EEE,2013J,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,-36.0,1,0.0,50.0,17.0,375.0,146.0,0.0,Withdrawn
146974,EEE,2013J,F,London Region,A Level or Equivalent,10-20,0-35,0,90,-44.0,0,73.56,107.0,68.0,692.0,187.0,0.0,Pass
153788,EEE,2013J,M,North Western Region,No Formal quals,20-30%,0-35,0,60,-153.0,0,67.52,139.0,115.0,2338.0,508.0,0.0,Fail
160536,EEE,2013J,F,South Region,Lower Than A Level,30-40%,0-35,0,180,-26.0,0,86.96,179.0,84.0,814.0,323.0,0.0,Pass
164968,EEE,2013J,M,Scotland,HE Qualification,90-100%,0-35,0,45,-157.0,0,91.4,202.0,38.0,848.0,218.0,0.0,Pass
165509,EEE,2013J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,-186.0,0,51.04,1.0,11.0,460.0,102.0,0.0,Pass
171107,EEE,2013J,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,270,-167.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
173710,EEE,2013J,M,East Anglian Region,HE Qualification,80-90%,35-55,0,90,-102.0,0,89.68,189.0,171.0,2095.0,645.0,0.0,Distinction
173834,EEE,2013J,F,West Midlands Region,HE Qualification,90-100%,35-55,0,30,-59.0,0,91.44,173.0,117.0,1490.0,598.0,0.0,Pass
174010,EEE,2013J,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,-47.0,0,59.76,132.0,75.0,1003.0,465.0,0.0,Fail
176086,EEE,2013J,M,Wales,Lower Than A Level,20-30%,0-35,0,30,-43.0,0,10.88,141.0,10.0,200.0,92.0,0.0,Fail
188273,EEE,2013J,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,-53.0,0,91.68,73.0,49.0,677.0,153.0,0.0,Pass
189629,EEE,2013J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,30,-23.0,0,49.88,212.0,34.0,1040.0,384.0,0.0,Pass
191000,EEE,2013J,M,Scotland,Post Graduate Qualification,80-90%,0-35,0,60,-29.0,1,60.8,102.0,216.0,583.0,152.0,0.0,Withdrawn
195234,EEE,2013J,M,Scotland,Lower Than A Level,90-100%,0-35,0,30,-100.0,0,24.52,187.0,31.0,502.0,180.0,0.0,Fail
197486,EEE,2013J,M,Wales,HE Qualification,60-70%,0-35,0,60,-124.0,0,75.12,246.0,72.0,1518.0,498.0,0.0,Pass
197730,EEE,2013J,M,Scotland,HE Qualification,90-100%,35-55,0,140,-81.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
200095,EEE,2013J,M,East Anglian Region,HE Qualification,80-90%,35-55,0,30,-44.0,0,88.04,275.0,116.0,5231.0,1052.0,0.0,Pass
202677,EEE,2013J,M,London Region,Lower Than A Level,10-20,35-55,0,60,-67.0,0,69.56,132.0,99.0,1371.0,478.0,0.0,Pass
205425,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,-125.0,0,94.36,167.0,44.0,1274.0,328.0,0.0,Distinction
227192,EEE,2013J,M,London Region,Lower Than A Level,60-70%,0-35,0,60,-31.0,0,77.04,160.0,85.0,1515.0,538.0,0.0,Pass
227811,EEE,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,30,-166.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
231673,EEE,2013J,M,North Western Region,HE Qualification,70-80%,0-35,0,60,-94.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
233311,EEE,2013J,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,-149.0,0,93.32,232.0,75.0,2502.0,519.0,0.0,Pass
233771,EEE,2013J,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,-43.0,0,84.32,163.0,35.0,500.0,185.0,0.0,Pass
234311,EEE,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,-15.0,0,78.2,183.0,59.0,1082.0,306.0,0.0,Pass
238249,EEE,2013J,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,30,-106.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
242778,EEE,2013J,M,Scotland,HE Qualification,90-100%,35-55,0,150,-66.0,0,82.2,145.0,57.0,766.0,301.0,0.0,Pass
242858,EEE,2013J,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,-65.0,0,90.12,205.0,75.0,1880.0,560.0,0.0,Pass
245316,EEE,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,30,-36.0,0,38.56,133.0,29.0,571.0,248.0,0.0,Fail
245494,EEE,2013J,M,Scotland,HE Qualification,60-70%,35-55,0,90,-103.0,0,84.96,442.0,157.0,2851.0,517.0,0.0,Pass
245605,EEE,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,-186.0,0,91.2,169.0,35.0,1106.0,215.0,0.0,Distinction
246060,EEE,2013J,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,-39.0,0,99.72,126.0,43.0,992.0,325.0,0.0,Distinction
248734,EEE,2013J,M,North Region,A Level or Equivalent,Missing,0-35,0,30,-107.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
250047,EEE,2013J,M,Scotland,HE Qualification,30-40%,35-55,0,90,-33.0,0,86.92,204.0,150.0,3773.0,717.0,0.0,Pass
255449,EEE,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,-51.0,1,0.0,7.0,1.0,19.0,14.0,0.0,Withdrawn
259662,EEE,2013J,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,120,-61.0,0,82.08,234.0,245.0,5250.0,1188.0,0.0,Pass
265769,EEE,2013J,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,90,-71.0,0,78.76,181.0,26.0,811.0,246.0,0.0,Pass
266915,EEE,2013J,M,North Western Region,Lower Than A Level,60-70%,35-55,0,60,-47.0,1,26.32,105.0,3.0,201.0,82.0,0.0,Withdrawn
269764,EEE,2013J,M,Scotland,HE Qualification,60-70%,0-35,0,215,-12.0,0,42.32,91.0,55.0,388.0,293.0,0.0,Pass
270638,EEE,2013J,M,South West Region,Lower Than A Level,20-30%,35-55,0,60,-36.0,0,74.44,209.0,86.0,1365.0,542.0,0.0,Pass
275162,EEE,2013J,M,South West Region,HE Qualification,30-40%,35-55,0,55,-19.0,0,35.08,85.0,51.0,751.0,259.0,0.0,Fail
278786,EEE,2013J,M,Scotland,Lower Than A Level,40-50%,35-55,0,255,-100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
280017,EEE,2013J,M,South Region,A Level or Equivalent,20-30%,0-35,0,150,-108.0,0,72.08,158.0,155.0,1167.0,317.0,0.0,Pass
281656,EEE,2013J,M,North Region,Lower Than A Level,30-40%,0-35,0,210,-75.0,0,15.2,125.0,15.0,127.0,120.0,0.0,Fail
282585,EEE,2013J,M,Scotland,Lower Than A Level,10-20,0-35,0,90,-102.0,0,0.0,3.0,1.0,2.0,7.0,0.0,Fail
283133,EEE,2013J,M,East Midlands Region,HE Qualification,50-60%,0-35,0,120,-99.0,0,92.96,189.0,34.0,1833.0,273.0,0.0,Distinction
283811,EEE,2013J,M,North Western Region,HE Qualification,40-50%,35-55,0,60,-130.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
286262,EEE,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,30,-9.0,1,12.48,87.0,0.0,224.0,38.0,0.0,Withdrawn
286527,EEE,2013J,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,-26.0,1,41.36,3.0,0.0,187.0,100.0,0.0,Withdrawn
288282,EEE,2013J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,-145.0,0,78.24,258.0,158.0,2711.0,891.0,0.0,Pass
288769,EEE,2013J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,-100.0,1,0.0,0.0,0.0,0.0,2.0,0.0,Withdrawn
290382,EEE,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,60,-59.0,0,93.68,137.0,79.0,2093.0,375.0,0.0,Distinction
297853,EEE,2013J,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,-78.0,0,95.24,133.0,120.0,1822.0,402.0,0.0,Distinction
300592,EEE,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,90,-31.0,0,72.32,108.0,11.0,673.0,154.0,0.0,Pass
305036,EEE,2013J,M,North Western Region,Lower Than A Level,50-60%,0-35,0,30,-25.0,0,64.72,126.0,6.0,355.0,98.0,0.0,Pass
305783,EEE,2013J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,-79.0,0,91.48,201.0,127.0,1444.0,527.0,0.0,Pass
306150,EEE,2013J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,-157.0,0,65.56,355.0,83.0,1689.0,573.0,0.0,Pass
311845,EEE,2013J,M,Scotland,A Level or Equivalent,80-90%,35-55,0,30,-19.0,0,93.64,261.0,172.0,2682.0,745.0,0.0,Distinction
313501,EEE,2013J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,30,-102.0,0,86.24,108.0,51.0,1491.0,256.0,0.0,Pass
324332,EEE,2013J,F,South Region,A Level or Equivalent,Missing,0-35,0,60,-53.0,0,80.04,203.0,63.0,1517.0,412.0,0.0,Pass
328844,EEE,2013J,M,South East Region,A Level or Equivalent,20-30%,0-35,0,70,-145.0,0,80.96,187.0,71.0,800.0,204.0,0.0,Pass
328942,EEE,2013J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,40,-49.0,0,91.52,178.0,141.0,2105.0,584.0,0.0,Pass
329673,EEE,2013J,M,North Region,Lower Than A Level,Missing,35-55,0,60,-54.0,0,84.72,344.0,393.0,6465.0,2397.0,0.0,Pass
330354,EEE,2013J,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,-179.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
330530,EEE,2013J,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,-53.0,1,24.52,4.0,9.0,205.0,66.0,0.0,Withdrawn
330937,EEE,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,-75.0,1,0.0,112.0,25.0,32.0,31.0,0.0,Withdrawn
333493,EEE,2013J,M,South Region,Lower Than A Level,80-90%,0-35,0,60,-158.0,0,76.84,167.0,44.0,2040.0,492.0,0.0,Pass
333976,EEE,2013J,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,-36.0,0,11.2,111.0,27.0,199.0,132.0,0.0,Fail
334154,EEE,2013J,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,-36.0,0,55.32,116.0,50.0,652.0,170.0,0.0,Pass
336277,EEE,2013J,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,-32.0,1,0.0,0.0,0.0,0.0,2.0,0.0,Withdrawn
336402,EEE,2013J,F,North Western Region,A Level or Equivalent,10-20,0-35,0,40,-58.0,0,87.64,183.0,51.0,944.0,284.0,0.0,Pass
338894,EEE,2013J,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,160,-45.0,0,66.24,93.0,3.0,176.0,108.0,0.0,Pass
339353,EEE,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,-81.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
339640,EEE,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,-103.0,0,90.32,174.0,62.0,942.0,195.0,0.0,Pass
339785,EEE,2013J,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,-149.0,0,54.48,183.0,47.0,584.0,137.0,0.0,Pass
342962,EEE,2013J,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,-47.0,0,73.24,283.0,146.0,4937.0,1008.0,0.0,Pass
343543,EEE,2013J,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,90,-38.0,0,92.6,153.0,110.0,1969.0,573.0,0.0,Distinction
344676,EEE,2013J,F,London Region,A Level or Equivalent,40-50%,0-35,0,120,-96.0,0,71.0,158.0,66.0,989.0,248.0,0.0,Pass
347518,EEE,2013J,M,Scotland,A Level or Equivalent,10-20,35-55,0,120,-82.0,0,88.96,233.0,13.0,1144.0,285.0,0.0,Pass
348351,EEE,2013J,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,30,-67.0,0,75.28,206.0,70.0,626.0,206.0,0.0,Pass
348655,EEE,2013J,M,London Region,Lower Than A Level,80-90%,0-35,0,60,-85.0,0,48.76,96.0,52.0,615.0,331.0,0.0,Pass
348708,EEE,2013J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,-113.0,1,0.0,121.0,5.0,86.0,43.0,0.0,Withdrawn
355205,EEE,2013J,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,-106.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
356568,EEE,2013J,F,South West Region,HE Qualification,70-80%,0-35,0,240,-58.0,0,84.04,184.0,79.0,831.0,274.0,0.0,Pass
357493,EEE,2013J,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,-72.0,0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
359590,EEE,2013J,F,South West Region,A Level or Equivalent,10-20,0-35,0,30,-75.0,1,0.0,62.0,8.0,140.0,54.0,0.0,Withdrawn
363939,EEE,2013J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,-75.0,0,81.92,185.0,20.0,1041.0,296.0,0.0,Pass
365222,EEE,2013J,M,London Region,HE Qualification,80-90%,0-35,0,60,-26.0,0,74.52,162.0,20.0,240.0,103.0,0.0,Pass
365405,EEE,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,30,-23.0,0,0.0,0.0,0.0,6.0,3.0,0.0,Fail
365762,EEE,2013J,M,Scotland,Lower Than A Level,70-80%,35-55,0,30,-92.0,1,18.56,91.0,21.0,200.0,107.0,0.0,Withdrawn
368483,EEE,2013J,M,North Western Region,HE Qualification,0-10%,0-35,0,60,-85.0,1,10.56,99.0,9.0,294.0,53.0,0.0,Withdrawn
369119,EEE,2013J,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,-150.0,0,62.72,276.0,92.0,830.0,394.0,0.0,Fail
374192,EEE,2013J,F,South East Region,A Level or Equivalent,30-40%,35-55,0,30,-37.0,0,90.4,153.0,59.0,1720.0,173.0,0.0,Distinction
374739,EEE,2013J,M,Scotland,A Level or Equivalent,10-20,0-35,0,30,-82.0,0,52.72,253.0,84.0,1071.0,314.0,0.0,Pass
378920,EEE,2013J,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,-38.0,0,93.28,216.0,64.0,2435.0,507.0,0.0,Distinction
379528,EEE,2013J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,-49.0,0,58.0,83.0,6.0,371.0,108.0,0.0,Pass
